player,nation,pos,age,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg+xag,prgc,prgp,prgr,gls.1,ast.1,g+a_90,g-pk_90,g+a-pk_90,xg_90,xag_90,xg+xag_90,npxg_90,npxg+xag_90,matches_90,team_name,season,team_id
Mathew Ryan,au AUS,GK,27.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Lewis Dunk,eng ENG,DF,27.0,36,36,3230.0,35.9,3.0,3.0,6.0,3.0,0.0,0.0,9.0,0.0,4.5,4.5,1.5,6.0,18.0,110.0,5.0,0.08,0.08,0.17,0.08,0.17,0.13,0.04,0.17,0.13,0.17,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Dan Burn,eng ENG,DF,27.0,34,33,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.2,1.2,1.3,2.5,52.0,135.0,93.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Davy Pröpper,nl NED,MF,27.0,35,32,2829.0,31.4,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,1.6,1.6,2.5,4.2,55.0,265.0,43.0,0.03,0.06,0.1,0.03,0.1,0.05,0.08,0.13,0.05,0.13,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Adam Webster,eng ENG,DF,24.0,31,31,2668.0,29.6,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,1.3,1.3,1.3,2.6,29.0,119.0,4.0,0.1,0.03,0.13,0.1,0.13,0.05,0.04,0.09,0.05,0.09,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Neal Maupay,fr FRA,FW,22.0,37,30,2766.0,30.7,10.0,3.0,13.0,9.0,1.0,2.0,3.0,0.0,13.4,11.8,2.1,13.9,63.0,66.0,255.0,0.33,0.1,0.42,0.29,0.39,0.44,0.07,0.5,0.38,0.45,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Dale Stephens,eng ENG,MF,30.0,33,28,2530.0,28.1,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.6,0.6,1.3,1.9,9.0,160.0,14.0,0.0,0.04,0.04,0.0,0.04,0.02,0.05,0.07,0.02,0.07,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Aaron Mooy,au AUS,"MF,FW",28.0,31,25,2085.0,23.2,2.0,2.0,4.0,2.0,0.0,0.0,3.0,1.0,2.3,2.3,4.5,6.8,71.0,158.0,135.0,0.09,0.09,0.17,0.09,0.17,0.1,0.19,0.29,0.1,0.29,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Martín Montoya,es ESP,"DF,MF",28.0,27,23,1896.0,21.1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.5,1.5,1.8,3.3,57.0,91.0,117.0,0.0,0.05,0.05,0.0,0.05,0.07,0.09,0.16,0.07,0.16,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Leandro Trossard,be BEL,"FW,MF",24.0,31,22,2011.0,22.3,5.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,3.9,9.0,68.0,95.0,228.0,0.22,0.13,0.36,0.22,0.36,0.23,0.18,0.4,0.23,0.4,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Pascal Groß,de GER,"MF,FW",28.0,29,22,1796.0,20.0,2.0,4.0,6.0,2.0,0.0,0.0,4.0,0.0,1.6,1.6,5.3,6.9,36.0,135.0,198.0,0.1,0.2,0.3,0.1,0.3,0.08,0.26,0.34,0.08,0.34,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Yves Bissouma,ml MLI,MF,22.0,22,15,1259.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.4,0.4,0.2,0.6,25.0,63.0,16.0,0.07,0.0,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Aaron Connolly,ie IRL,FW,19.0,24,14,1258.0,14.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.5,4.5,21.0,10.0,86.0,0.21,0.07,0.29,0.21,0.29,0.28,0.04,0.32,0.28,0.32,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Shane Duffy,ie IRL,DF,27.0,19,12,1238.0,13.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.2,1.2,0.2,1.3,4.0,29.0,2.0,0.07,0.0,0.07,0.07,0.07,0.09,0.01,0.1,0.09,0.1,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Steven Alzate,co COL,"MF,DF",20.0,19,12,1188.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,1.2,0.7,2.0,34.0,66.0,92.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.15,0.09,0.15,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Solly March,eng ENG,"FW,MF",25.0,19,11,1143.0,12.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.4,1.4,0.9,2.3,50.0,55.0,112.0,0.0,0.08,0.08,0.0,0.08,0.11,0.07,0.18,0.11,0.18,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Glenn Murray,eng ENG,FW,35.0,23,7,797.0,8.9,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.4,2.4,0.7,3.1,6.0,15.0,66.0,0.11,0.11,0.23,0.11,0.23,0.27,0.08,0.35,0.27,0.35,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Bernardo,br BRA,"DF,MF",24.0,14,7,679.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.1,1.6,22.0,56.0,41.0,0.0,0.0,0.0,0.0,0.0,0.06,0.15,0.21,0.06,0.21,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Tariq Lamptey,gh GHA,DF,18.0,8,7,588.0,6.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.0,1.1,17.0,15.0,32.0,0.0,0.15,0.15,0.0,0.15,0.01,0.15,0.16,0.01,0.16,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Ezequiel Schelotto,it ITA,DF,30.0,8,4,361.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,15.0,9.0,40.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Alexis Mac Allister,ar ARG,"MF,FW",20.0,9,4,352.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.7,2.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.12,0.07,0.19,0.12,0.19,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Alireza Jahanbakhsh,ir IRN,"FW,MF",25.0,10,3,311.0,3.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,1.2,8.0,12.0,51.0,0.58,0.0,0.58,0.58,0.58,0.17,0.18,0.35,0.17,0.35,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Jürgen Locadia,cw CUW,"FW,MF",25.0,2,1,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Florin Andone,ro ROU,FW,26.0,3,1,73.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4,0.4,0.1,0.4,2.0,0.0,4.0,1.23,0.0,1.23,1.23,1.23,0.45,0.06,0.51,0.45,0.51,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Gaëtan Bong,cm CMR,"DF,MF",31.0,4,0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,4.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.34,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Leon Balogun,ng NGA,DF,31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Tudor Băluță,ro ROU,"DF,MF",20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
David Button,eng ENG,GK,30.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Alex Cochrane,eng ENG,"DF,MF",19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brighton_and_hove_albion,2019-2020,tbt4jm9U2bri
Declan Rice,eng ENG,MF,20.0,38,38,3420.0,38.0,1.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,1.3,1.3,1.4,2.7,52.0,180.0,36.0,0.03,0.08,0.11,0.03,0.11,0.03,0.04,0.07,0.03,0.07,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Mark Noble,eng ENG,MF,32.0,33,32,2674.0,29.7,4.0,3.0,7.0,1.0,3.0,3.0,5.0,0.0,2.9,0.6,3.1,3.6,26.0,198.0,53.0,0.13,0.1,0.24,0.03,0.13,0.1,0.1,0.2,0.02,0.12,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Angelo Ogbonna,it ITA,DF,31.0,31,31,2786.0,31.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.8,1.8,0.1,1.9,5.0,50.0,5.0,0.06,0.0,0.06,0.06,0.06,0.06,0.0,0.06,0.06,0.06,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Issa Diop,fr FRA,DF,22.0,32,31,2766.0,30.7,3.0,1.0,4.0,3.0,0.0,0.0,8.0,0.0,1.5,1.5,1.2,2.6,7.0,44.0,2.0,0.1,0.03,0.13,0.1,0.13,0.05,0.04,0.09,0.05,0.09,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Aaron Cresswell,eng ENG,DF,29.0,31,31,2727.0,30.3,3.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,1.4,1.4,3.2,4.5,43.0,166.0,97.0,0.1,0.0,0.1,0.1,0.1,0.05,0.11,0.15,0.05,0.15,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Ryan Fredericks,eng ENG,DF,26.0,27,25,2237.0,24.9,0.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.1,0.1,2.6,2.7,63.0,72.0,110.0,0.0,0.12,0.12,0.0,0.12,0.01,0.1,0.11,0.01,0.11,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Łukasz Fabiański,pl POL,GK,34.0,25,25,2117.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Sébastien Haller,ci CIV,FW,25.0,32,24,2266.0,25.2,7.0,1.0,8.0,7.0,0.0,0.0,1.0,0.0,8.0,8.0,2.5,10.5,17.0,59.0,140.0,0.28,0.04,0.32,0.28,0.32,0.32,0.1,0.42,0.32,0.42,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Pablo Fornals,es ESP,"MF,FW",23.0,36,24,2172.0,24.1,2.0,5.0,7.0,2.0,0.0,0.0,3.0,0.0,2.3,2.3,2.5,4.8,45.0,91.0,156.0,0.08,0.21,0.29,0.08,0.29,0.1,0.1,0.2,0.1,0.2,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Felipe Anderson,br BRA,"MF,FW",26.0,25,20,1497.0,16.6,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,2.5,2.5,3.1,5.6,106.0,100.0,132.0,0.06,0.24,0.3,0.06,0.3,0.15,0.18,0.34,0.15,0.34,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Michail Antonio,jm JAM,FW,29.0,24,19,1768.0,19.6,10.0,3.0,13.0,9.0,1.0,1.0,3.0,0.0,12.9,12.1,3.7,15.9,53.0,39.0,178.0,0.51,0.15,0.66,0.46,0.61,0.66,0.19,0.85,0.62,0.81,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Robert Snodgrass,sct SCO,"MF,FW",31.0,24,17,1509.0,16.8,5.0,5.0,10.0,5.0,0.0,0.0,4.0,0.0,2.5,2.5,3.2,5.7,44.0,57.0,117.0,0.3,0.3,0.6,0.3,0.6,0.15,0.19,0.34,0.15,0.34,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Manuel Lanzini,ar ARG,"MF,FW",26.0,24,14,1379.0,15.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.2,2.2,2.2,4.4,46.0,77.0,59.0,0.0,0.13,0.13,0.0,0.13,0.14,0.15,0.29,0.14,0.29,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Fabián Balbuena,py PAR,DF,27.0,17,13,1177.0,13.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.5,1.5,0.5,2.0,8.0,35.0,2.0,0.08,0.0,0.08,0.08,0.08,0.12,0.03,0.15,0.12,0.15,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Tomáš Souček,cz CZE,MF,24.0,13,12,1040.0,11.6,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.8,2.8,0.3,3.1,3.0,40.0,17.0,0.26,0.0,0.26,0.26,0.26,0.24,0.03,0.27,0.24,0.27,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Jarrod Bowen,eng ENG,"FW,MF",22.0,13,11,917.0,10.2,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,2.3,2.3,2.7,5.0,33.0,19.0,80.0,0.1,0.39,0.49,0.1,0.49,0.22,0.27,0.49,0.22,0.49,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Andriy Yarmolenko,ua UKR,"MF,FW",29.0,23,10,991.0,11.0,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,2.4,2.4,3.5,5.9,40.0,41.0,64.0,0.45,0.09,0.54,0.45,0.54,0.22,0.32,0.54,0.22,0.54,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Arthur Masuaku,cd COD,DF,25.0,17,10,937.0,10.4,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.1,0.1,1.2,1.3,41.0,40.0,37.0,0.0,0.1,0.1,0.0,0.1,0.01,0.11,0.13,0.01,0.13,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Roberto,es ESP,GK,33.0,8,7,687.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Pablo Zabaleta,ar ARG,DF,34.0,10,6,592.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4,0.4,10.0,29.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Jeremy Ngakia,eng ENG,DF,18.0,5,5,440.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,west_ham_united,2019-2020,mdPM4SBflwes
David Martin,eng ENG,GK,33.0,5,4,436.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Ben Johnson,eng ENG,DF,19.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,7.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Jack Wilshere,eng ENG,MF,27.0,8,2,215.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Darren Randolph,ie IRL,GK,32.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Carlos Sánchez,co COL,MF,33.0,6,1,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Javier Hernández,mx MEX,FW,31.0,2,1,107.0,1.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,4.0,0.84,0.0,0.84,0.84,0.84,0.82,0.0,0.82,0.82,0.82,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Albian Ajeti,ch SUI,FW,22.0,9,0,139.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.11,0.05,0.16,0.11,0.16,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Nathan Holland,eng ENG,MF,21.0,2,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Joseph Anang,eng ENG,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Gonçalo Cardoso,pt POR,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Conor Coventry,ie IRL,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Bernardo Costa Da Rosa,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Alfie Lewis,eng ENG,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Winston Reid,nz NZL,DF,31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Xande Silva,pt POR,"FW,MF",22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,west_ham_united,2019-2020,mdPM4SBflwes
Jack Grealish,eng ENG,"FW,MF",23.0,36,36,3233.0,35.9,8.0,6.0,14.0,8.0,0.0,1.0,8.0,0.0,6.8,6.0,7.4,13.4,212.0,197.0,209.0,0.22,0.17,0.39,0.22,0.39,0.19,0.21,0.4,0.17,0.37,Matches,aston_villa,2019-2020,fY8vc97VXast
Tyrone Mings,eng ENG,DF,26.0,33,33,2902.0,32.2,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,0.8,0.8,0.7,1.5,12.0,60.0,11.0,0.06,0.06,0.12,0.06,0.12,0.02,0.02,0.05,0.02,0.05,Matches,aston_villa,2019-2020,fY8vc97VXast
Douglas Luiz,br BRA,MF,21.0,36,28,2612.0,29.0,3.0,2.0,5.0,3.0,0.0,0.0,8.0,0.0,2.6,2.6,1.7,4.2,35.0,143.0,46.0,0.1,0.07,0.17,0.1,0.17,0.09,0.06,0.15,0.09,0.15,Matches,aston_villa,2019-2020,fY8vc97VXast
John McGinn,sct SCO,MF,24.0,28,27,2312.0,25.7,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,3.9,3.9,2.5,6.4,38.0,113.0,84.0,0.12,0.12,0.23,0.12,0.23,0.15,0.1,0.25,0.15,0.25,Matches,aston_villa,2019-2020,fY8vc97VXast
Matt Targett,eng ENG,"DF,MF",23.0,28,27,2291.0,25.5,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.4,0.4,2.6,3.0,22.0,115.0,81.0,0.04,0.08,0.12,0.04,0.12,0.02,0.1,0.12,0.02,0.12,Matches,aston_villa,2019-2020,fY8vc97VXast
Anwar El Ghazi,nl NED,"FW,MF",24.0,34,26,2051.0,22.8,4.0,4.0,8.0,3.0,1.0,1.0,3.0,0.0,6.2,5.4,2.7,8.2,65.0,47.0,155.0,0.18,0.18,0.35,0.13,0.31,0.27,0.12,0.39,0.24,0.36,Matches,aston_villa,2019-2020,fY8vc97VXast
Ezri Konsa,eng ENG,DF,21.0,25,24,2039.0,22.7,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.5,1.5,1.0,2.4,8.0,53.0,13.0,0.04,0.09,0.13,0.04,0.13,0.06,0.04,0.11,0.06,0.11,Matches,aston_villa,2019-2020,fY8vc97VXast
Frederic Guilbert,fr FRA,"DF,MF",24.0,25,22,2041.0,22.7,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.3,0.3,1.5,1.9,56.0,81.0,96.0,0.0,0.09,0.09,0.0,0.09,0.02,0.07,0.08,0.02,0.08,Matches,aston_villa,2019-2020,fY8vc97VXast
Wesley Moraes,br BRA,FW,22.0,21,21,1782.0,19.8,5.0,1.0,6.0,5.0,0.0,1.0,3.0,0.0,6.4,5.5,1.0,6.5,13.0,21.0,89.0,0.25,0.05,0.3,0.25,0.3,0.32,0.05,0.37,0.28,0.33,Matches,aston_villa,2019-2020,fY8vc97VXast
Trézéguet,eg EGY,"FW,MF",24.0,34,20,1950.0,21.7,6.0,1.0,7.0,6.0,0.0,0.0,4.0,1.0,4.7,4.7,1.0,5.8,59.0,37.0,170.0,0.28,0.05,0.32,0.28,0.32,0.22,0.05,0.27,0.22,0.27,Matches,aston_villa,2019-2020,fY8vc97VXast
Tom Heaton,eng ENG,GK,33.0,20,20,1794.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,aston_villa,2019-2020,fY8vc97VXast
Marvelous Nakamba,zw ZIM,MF,25.0,29,19,1836.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.5,0.7,10.0,57.0,8.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03,Matches,aston_villa,2019-2020,fY8vc97VXast
Conor Hourihane,ie IRL,MF,28.0,27,18,1534.0,17.0,3.0,5.0,8.0,3.0,0.0,0.0,4.0,0.0,1.7,1.7,6.0,7.7,9.0,75.0,57.0,0.18,0.29,0.47,0.18,0.47,0.1,0.35,0.45,0.1,0.45,Matches,aston_villa,2019-2020,fY8vc97VXast
Kortney Hause,eng ENG,DF,24.0,18,17,1545.0,17.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.5,2.5,0.5,2.9,8.0,46.0,4.0,0.06,0.0,0.06,0.06,0.06,0.14,0.03,0.17,0.14,0.17,Matches,aston_villa,2019-2020,fY8vc97VXast
Björn Engels,be BEL,DF,24.0,17,15,1447.0,16.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9,0.3,1.2,5.0,43.0,2.0,0.06,0.0,0.06,0.06,0.06,0.06,0.02,0.08,0.06,0.07,Matches,aston_villa,2019-2020,fY8vc97VXast
Pepe Reina,es ESP,GK,36.0,12,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,aston_villa,2019-2020,fY8vc97VXast
Neil Taylor,wls WAL,DF,30.0,14,11,1091.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.4,0.6,7.0,48.0,25.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.01,0.05,Matches,aston_villa,2019-2020,fY8vc97VXast
Ahmed Elmohamady,eg EGY,DF,31.0,18,11,1031.0,11.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,2.8,3.0,39.0,47.0,37.0,0.09,0.09,0.17,0.09,0.17,0.02,0.24,0.26,0.02,0.26,Matches,aston_villa,2019-2020,fY8vc97VXast
Mbwana Samatta,tz TAN,FW,26.0,14,11,943.0,10.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.3,2.3,0.6,2.9,6.0,11.0,49.0,0.1,0.0,0.1,0.1,0.1,0.22,0.06,0.28,0.22,0.28,Matches,aston_villa,2019-2020,fY8vc97VXast
Ørjan Nyland,no NOR,GK,28.0,7,5,539.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,aston_villa,2019-2020,fY8vc97VXast
Keinan Davis,eng ENG,FW,21.0,18,4,548.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,0.2,2.9,19.0,9.0,50.0,0.0,0.0,0.0,0.0,0.0,0.44,0.03,0.47,0.44,0.47,Matches,aston_villa,2019-2020,fY8vc97VXast
Jota,es ESP,"FW,MF",28.0,10,4,335.0,3.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.9,10.0,14.0,23.0,0.0,0.27,0.27,0.0,0.27,0.08,0.15,0.23,0.08,0.23,Matches,aston_villa,2019-2020,fY8vc97VXast
Danny Drinkwater,eng ENG,MF,29.0,4,4,259.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.2,2.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,aston_villa,2019-2020,fY8vc97VXast
Henri Lansbury,eng ENG,MF,28.0,10,2,195.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Matches,aston_villa,2019-2020,fY8vc97VXast
