Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist
2021-01-26,19:15,Série B,Matchweek 37,Tue,Away,L,0,1,Oeste,67,,Renan Brito Soares,4-2-3-1,4-2-3-1,Rodrigo Carvalhaes de Miranda,Match Report,,parana,2020,25,8,
2021-01-29,21:30,Série B,Matchweek 38,Fri,Home,D,0,0,Cruzeiro,49,,Renan Brito Soares,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,parana,2020,12,3,
2020-08-08,19:00,Série B,Matchweek 1,Sat,Away,L,1,2,Cruzeiro,45,,Róbson,4-4-1-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,,botafogo_sp,2020,10,4,
2020-08-11,19:15,Série B,Matchweek 2,Tue,Home,W,2,0,Confiança,37,,Róbson,4-4-1-1,4-2-3-1,Charly Wendy Straub Deretti,Match Report,,botafogo_sp,2020,6,3,
2020-08-15,11:00,Série B,Matchweek 3,Sat,Home,L,0,1,Guarani,42,,Róbson,4-4-2,4-4-2,Lucas Canetto Bellote,Match Report,,botafogo_sp,2020,14,3,
2020-08-18,19:15,Série B,Matchweek 4,Tue,Away,W,1,0,Avaí,54,,Róbson,4-2-3-1,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,botafogo_sp,2020,21,7,
2020-08-22,16:30,Série B,Matchweek 5,Sat,Home,L,0,1,Figueirense,56,,Róbson,4-2-3-1,4-2-3-1,Jonathan Antero Silva,Match Report,,botafogo_sp,2020,15,4,
2020-08-29,11:00,Série B,Matchweek 6,Sat,Away,D,0,0,Juventude,39,,Róbson,4-2-3-1,4-4-2,Lucas Paulo Torezin,Match Report,,botafogo_sp,2020,12,2,
2020-09-01,17:00,Série B,Matchweek 7,Tue,Home,D,1,1,Cuiabá,54,,Róbson,4-2-3-1,4-2-3-1,Adriano Barros Carneiro,Match Report,,botafogo_sp,2020,12,4,
2020-09-04,21:30,Série B,Matchweek 8,Fri,Away,L,0,1,Ponte Preta,48,,Róbson,4-1-4-1,4-3-3,Thiago Luis Scarascati,Match Report,,botafogo_sp,2020,18,3,
2020-09-12,19:00,Série B,Matchweek 9,Sat,Away,L,1,3,Náutico,50,,Róbson,4-2-3-1,4-2-3-1,Marco Aurelio Augusto Fazekas Ferreira,Match Report,,botafogo_sp,2020,20,8,
2020-09-21,20:00,Série B,Matchweek 10,Mon,Home,L,0,1,Brasil de Pelotas,54,,Róbson,4-2-3-1,4-2-3-1,Leonardo Sígari Zanon,Match Report,,botafogo_sp,2020,7,1,
2020-09-25,19:15,Série B,Matchweek 11,Fri,Home,L,1,2,CRB,72,,Darley Ramon Torres,4-2-3-1,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,botafogo_sp,2020,23,9,
2020-09-29,20:30,Série B,Matchweek 12,Tue,Away,W,1,0,Oeste,51,,Róbson,4-2-3-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,,botafogo_sp,2020,17,8,
2020-10-02,21:30,Série B,Matchweek 13,Fri,Home,W,1,0,Paraná,29,,Darley Ramon Torres,4-2-3-1,4-2-3-1,Wanderson Alves de Souza,Match Report,,botafogo_sp,2020,13,5,
2020-10-06,17:00,Série B,Matchweek 14,Tue,Away,L,0,1,Chapecoense,49,,Róbson,4-2-3-1,4-2-3-1,André Rodrigo Rocha,Match Report,,botafogo_sp,2020,14,5,
2020-10-11,20:30,Série B,Matchweek 15,Sun,Away,L,0,2,Sampaio Corrêa,49,,Róbson,4-2-3-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,,botafogo_sp,2020,16,3,
2020-10-16,19:15,Série B,Matchweek 16,Fri,Home,L,1,2,América (MG),40,,Róbson,4-2-3-1,4-1-4-1,Diego Da Costa Cidral,Match Report,,botafogo_sp,2020,12,4,
2020-10-20,19:15,Série B,Matchweek 17,Tue,Away,L,0,1,CSA,43,,Róbson,4-2-3-1,4-2-3-1,Luiz Paulo de Moura Pinheiro,Match Report,,botafogo_sp,2020,12,4,
2020-10-25,20:30,Série B,Matchweek 18,Sun,Home,W,2,1,Vitória,30,,Róbson,4-2-3-1,4-3-1-2,Dewson Fernando Freitas da Silva,Match Report,,botafogo_sp,2020,12,4,
2020-10-31,19:00,Série B,Matchweek 19,Sat,Away,D,0,0,Operário,30,,Róbson,4-2-3-1,4-5-1,Denis Ribeiro Serafim,Match Report,,botafogo_sp,2020,9,0,
2020-11-06,19:15,Série B,Matchweek 20,Fri,Home,L,0,1,Cruzeiro,45,,Róbson,4-2-3-1,4-3-3,Pablo Ramón Goncalves Pinheiro,Match Report,,botafogo_sp,2020,13,5,
2020-11-10,22:30,Série B,Matchweek 21,Tue,Away,L,0,1,Confiança,35,,Elicarlos,4-2-3-1,4-2-3-1,Adriano Barros Carneiro,Match Report,,botafogo_sp,2020,7,1,
2020-11-20,19:15,Série B,Matchweek 22,Fri,Away,L,1,2,Guarani,44,,Róbson,4-2-3-1,4-1-4-1,Vinicius Gomes do Amaral,Match Report,,botafogo_sp,2020,12,4,
2020-11-23,20:00,Série B,Matchweek 23,Mon,Home,L,0,1,Avaí,61,,Róbson,4-2-3-1,4-3-3,Tiago Nascimento dos Santos,Match Report,,botafogo_sp,2020,12,5,
2020-11-26,21:30,Série B,Matchweek 24,Thu,Away,D,0,0,Figueirense,44,,Róbson,4-2-3-1,4-4-2,Ivan da Silva Guimarães Jr.,Match Report,,botafogo_sp,2020,14,6,
2020-12-02,19:00,Série B,Matchweek 25,Wed,Home,D,1,1,Juventude,52,,Róbson,4-2-3-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,,botafogo_sp,2020,23,8,
2020-12-05,21:00,Série B,Matchweek 26,Sat,Away,L,0,2,Cuiabá,48,,Róbson,4-2-3-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,botafogo_sp,2020,19,1,
2020-12-08,19:15,Série B,Matchweek 27,Tue,Home,W,2,1,Ponte Preta,44,,Róbson,4-2-3-1,4-4-2,Rodrigo Carvalhaes de Miranda,Match Report,,botafogo_sp,2020,17,7,
2020-12-13,18:15,Série B,Matchweek 28,Sun,Home,D,1,1,Náutico,42,,Róbson,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,botafogo_sp,2020,10,2,
2020-12-16,16:30,Série B,Matchweek 29,Wed,Away,D,0,0,Brasil de Pelotas,38,,Walisson Maia,4-2-3-1,3-4-3,Maguielson Lima Barbosa,Match Report,,botafogo_sp,2020,5,0,
2020-12-20,18:15,Série B,Matchweek 30,Sun,Away,L,0,1,CRB,54,,Róbson,4-2-3-1,4-2-3-1,Alinor Silva da Paixao,Match Report,,botafogo_sp,2020,13,2,
2020-12-23,19:15,Série B,Matchweek 31,Wed,Home,D,1,1,Oeste,46,,Róbson,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,botafogo_sp,2020,7,2,
2021-01-04,17:00,Série B,Matchweek 32,Mon,Away,D,1,1,Paraná,31,,Róbson,4-2-3-1,4-2-3-1,Zandick Gondim Alves Junior,Match Report,,botafogo_sp,2020,5,5,
2021-01-09,21:00,Série B,Matchweek 33,Sat,Home,W,3,0,Chapecoense,39,,Róbson,4-2-3-1,4-2-3-1,Denis Ribeiro Serafim,Match Report,,botafogo_sp,2020,26,13,
2021-01-12,19:15,Série B,Matchweek 34,Tue,Home,W,2,1,Sampaio Corrêa,53,,Róbson,4-2-3-1,4-2-3-1,Andrey Da Silva e Silva,Match Report,,botafogo_sp,2020,13,5,
2021-01-15,21:30,Série B,Matchweek 35,Fri,Away,D,1,1,América (MG),35,,Róbson,4-2-3-1,4-3-3,Diego Pombo Lopez,Match Report,,botafogo_sp,2020,14,4,
2021-01-19,19:15,Série B,Matchweek 36,Tue,Home,L,1,3,CSA,58,,Róbson,4-2-3-1,4-3-3,Wanderson Alves de Souza,Match Report,,botafogo_sp,2020,14,6,
2021-01-26,21:30,Série B,Matchweek 37,Tue,Away,L,0,1,Vitória,45,,Róbson,4-2-3-1,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,botafogo_sp,2020,12,2,
2021-01-29,19:15,Série B,Matchweek 38,Fri,Home,L,0,1,Operário,58,,Victor Bolt,4-2-3-1,4-2-3-1,Thayslane de Melo Costa,Match Report,,botafogo_sp,2020,21,5,
2020-08-09,11:00,Série B,Matchweek 1,Sun,Home,D,0,0,Chapecoense,59,,Renan Fonseca,4-3-3,4-3-3,Dyorgines José Padovani Andrade,Match Report,,oeste,2020,11,2,
2020-08-12,17:00,Série B,Matchweek 2,Wed,Away,L,0,1,CRB,47,,Renan Fonseca,4-3-3,4-2-3-1,Tiago Nascimento dos Santos,Match Report,,oeste,2020,4,1,
2020-08-15,16:30,Série B,Matchweek 3,Sat,Away,D,1,1,Brasil de Pelotas,63,,Renan Fonseca,4-2-3-1,3-4-3,Lucas Paulo Torezin,Match Report,,oeste,2020,13,5,
2020-08-18,20:30,Série B,Matchweek 4,Tue,Home,L,1,3,Ponte Preta,40,,Renan Fonseca,4-2-3-1,4-3-3,Edina Alves Batista,Match Report,,oeste,2020,15,5,
2020-08-21,19:15,Série B,Matchweek 5,Fri,Away,L,1,2,América (MG),45,,Renan Fonseca,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,oeste,2020,8,3,
2020-08-28,19:15,Série B,Matchweek 6,Fri,Home,L,0,2,Avaí,60,,Luiz Silva Filho,4-2-3-1,4-2-3-1,Andrey Da Silva e Silva,Match Report,,oeste,2020,18,4,
2020-08-31,20:00,Série B,Matchweek 7,Mon,Away,D,1,1,Guarani,48,,Luiz Silva Filho,4-2-3-1,4-3-3,Salim Fende Chavez,Match Report,,oeste,2020,11,3,
2020-09-05,11:00,Série B,Matchweek 8,Sat,Home,L,1,3,Juventude,58,,Luiz Silva Filho,4-2-3-1,4-4-2,Zandick Gondim Alves Junior,Match Report,,oeste,2020,18,3,
2020-09-13,11:00,Série B,Matchweek 9,Sun,Home,W,2,1,CSA,55,,Betinho,4-2-3-1,4-2-3-1,Paulo Henrique de Melo Salmazio,Match Report,,oeste,2020,10,3,
2020-09-19,20:00,Série B,Matchweek 10,Sat,Away,L,0,3,Cuiabá,44,,Betinho,4-3-3,4-2-3-1,Rodrigo Batista Raposo,Match Report,,oeste,2020,13,3,
2020-09-26,16:30,Série B,Matchweek 11,Sat,Away,L,1,3,Vitória,23,,Renan Fonseca,4-2-3-1,4-2-3-1,Fabio Augusto de Sá Junior,Match Report,,oeste,2020,9,3,
2020-09-29,20:30,Série B,Matchweek 12,Tue,Home,L,0,1,Botafogo (SP),49,,Caíque França,4-2-3-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,,oeste,2020,9,1,
2020-10-02,16:30,Série B,Matchweek 13,Fri,Away,L,1,4,Figueirense,67,,Renan Fonseca,4-2-3-1,4-1-4-1,Denis Ribeiro Serafim,Match Report,,oeste,2020,11,3,
2020-10-05,20:00,Série B,Matchweek 14,Mon,Home,L,0,1,Operário,65,,Renan Fonseca,4-2-3-1,4-2-3-1,Luiz Paulo de Moura Pinheiro,Match Report,,oeste,2020,14,4,
2020-10-11,16:00,Série B,Matchweek 15,Sun,Home,D,0,0,Cruzeiro,58,,Renan Fonseca,4-2-3-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,,oeste,2020,10,2,
2020-10-17,17:30,Série B,Matchweek 16,Sat,Away,L,1,3,Confiança,68,,Renan Fonseca,4-2-3-1,4-2-3-1,Maguielson Lima Barbosa,Match Report,,oeste,2020,10,3,
2020-10-20,19:15,Série B,Matchweek 17,Tue,Home,L,0,1,Náutico,45,,Mazinho,4-4-2◆,4-2-3-1,Douglas Schwengber da Silva,Match Report,,oeste,2020,8,2,
2020-10-26,20:00,Série B,Matchweek 18,Mon,Away,L,0,4,Paraná,51,,Mazinho,3-4-1-2,4-2-3-1,Zandick Gondim Alves Junior,Match Report,,oeste,2020,8,0,
2020-10-31,16:30,Série B,Matchweek 19,Sat,Home,L,0,3,Sampaio Corrêa,52,,Mazinho,4-2-3-1,4-2-3-1,Diego Da Costa Cidral,Match Report,,oeste,2020,16,5,
2020-11-07,21:00,Série B,Matchweek 20,Sat,Away,D,0,0,Chapecoense,26,,Vitão,3-4-3,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,oeste,2020,9,3,
2020-11-13,19:15,Série B,Matchweek 21,Fri,Home,L,1,2,CRB,53,,Vitão,4-3-3,4-2-3-1,Lucas Paulo Torezin,Match Report,,oeste,2020,18,5,
2020-11-21,16:30,Série B,Matchweek 22,Sat,Home,W,2,1,Brasil de Pelotas,32,,Vitão,4-3-3,4-2-3-1,Felipe da Silva Gonçalves,Match Report,,oeste,2020,16,5,
2020-11-24,19:15,Série B,Matchweek 23,Tue,Away,L,0,1,Ponte Preta,41,,Vitão,4-2-3-1,4-2-3-1,Vinicius Furlan,Match Report,,oeste,2020,8,3,
2020-11-27,19:15,Série B,Matchweek 24,Fri,Home,D,1,1,América (MG),44,,Vitão,4-2-3-1,4-1-4-1,Denis Ribeiro Serafim,Match Report,,oeste,2020,8,2,
2020-11-30,20:00,Série B,Matchweek 25,Mon,Away,W,3,0,Avaí,51,,Caíque França,4-2-3-1,4-3-3,Leonardo Sígari Zanon,Match Report,,oeste,2020,12,7,
2020-12-04,16:00,Série B,Matchweek 26,Fri,Home,L,0,1,Guarani,40,,Vitão,4-2-3-1,4-1-4-1,Diego Pombo Lopez,Match Report,,oeste,2020,12,5,
2020-12-08,16:00,Série B,Matchweek 27,Tue,Away,D,2,2,Juventude,34,,Vitão,4-2-3-1,4-2-3-1,Jonathan Antero Silva,Match Report,,oeste,2020,26,8,
2020-12-11,19:15,Série B,Matchweek 28,Fri,Away,L,1,2,CSA,46,,Fábio,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,oeste,2020,8,2,
2020-12-15,16:00,Série B,Matchweek 29,Tue,Home,L,0,2,Cuiabá,58,,Vitão,3-4-3,4-3-3,Adriano Barros Carneiro,Match Report,,oeste,2020,15,4,
2020-12-18,16:00,Série B,Matchweek 30,Fri,Home,W,2,1,Vitória,39,,Vitão,4-2-3-1,4-1-4-1,Adriano Barros Carneiro,Match Report,,oeste,2020,15,6,
2020-12-23,19:15,Série B,Matchweek 31,Wed,Away,D,1,1,Botafogo (SP),54,,Vitão,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,oeste,2020,22,5,
2021-01-02,18:45,Série B,Matchweek 32,Sat,Home,W,2,1,Figueirense,31,,Vitão,4-2-3-1,4-4-2,Andrey Da Silva e Silva,Match Report,,oeste,2020,8,5,
2021-01-08,19:15,Série B,Matchweek 33,Fri,Away,L,0,2,Operário,40,,Vitão,4-2-3-1,4-2-3-1,Rafael Martins de Sá,Match Report,,oeste,2020,7,0,
2021-01-13,21:30,Série B,Matchweek 34,Wed,Away,W,1,0,Cruzeiro,31,,Fábio,4-2-3-1,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,oeste,2020,7,2,
2021-01-16,21:00,Série B,Matchweek 35,Sat,Home,L,0,1,Confiança,58,,Fábio,4-2-3-1,4-2-3-1,Paulo Renato Moreira da Silva Coelho,Match Report,,oeste,2020,5,1,
2021-01-20,19:15,Série B,Matchweek 36,Wed,Away,L,1,4,Náutico,42,,Bruno Lopes,4-2-3-1,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,oeste,2020,12,5,
2021-01-26,19:15,Série B,Matchweek 37,Tue,Home,W,1,0,Paraná,33,,Vitão,4-2-3-1,4-2-3-1,Rodrigo Carvalhaes de Miranda,Match Report,,oeste,2020,7,4,
2021-01-29,17:00,Série B,Matchweek 38,Fri,Away,L,0,1,Sampaio Corrêa,26,,Douglas,4-3-3,4-2-3-1,Rodrigo da Fonseca Silva,Match Report,,oeste,2020,6,2,
