Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist
2021-10-12,19:00,Série B,Matchweek 30,Tue,Away,W,1,0,Sampaio Corrêa,41,3720.0,Wallace Reis,4-1-4-1,4-3-3,Luiz Augusto Silveira Tisne,Match Report,,vitoria,2021,14,4,
2021-10-23,16:30,Série B,Matchweek 31,Sat,Home,W,4,0,Brasil de Pelotas,53,2054.0,Wallace Reis,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,,vitoria,2021,17,9,
2021-10-30,16:00,Série B,Matchweek 32,Sat,Away,D,0,0,Ponte Preta,43,3396.0,Wallace Reis,4-2-3-1,4-2-3-1,Denis Ribeiro Serafim,Match Report,,vitoria,2021,12,4,
2021-11-02,16:00,Série B,Matchweek 33,Tue,Home,L,0,1,CSA,67,8291.0,Wallace Reis,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,vitoria,2021,28,5,
2021-11-05,19:00,Série B,Matchweek 34,Fri,Away,D,1,1,Avaí,51,4745.0,Wallace Reis,4-2-3-1,4-3-3,Felipe Fernandes de Lima,Match Report,,vitoria,2021,11,4,
2021-11-10,21:30,Série B,Matchweek 35,Wed,Away,W,3,0,Vasco da Gama,29,689.0,Wallace Reis,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,,vitoria,2021,12,5,
2021-11-14,19:00,Série B,Matchweek 36,Sun,Home,W,3,0,Cruzeiro,40,16991.0,Wallace Reis,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,vitoria,2021,15,5,
2021-11-22,18:00,Série B,Matchweek 37,Mon,Away,L,1,3,CRB,55,5283.0,Wallace Reis,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,vitoria,2021,19,6,
2021-11-28,16:00,Série B,Matchweek 38,Sun,Home,L,0,1,Vila Nova,57,5656.0,Wallace Reis,4-4-2,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,vitoria,2021,27,2,
2021-05-29,17:30,Série B,Matchweek 1,Sat,Home,W,3,1,Cruzeiro,52,,Rafael Santos,4-3-3,4-3-3,André Rodrigo Rocha,Match Report,,confianca,2021,13,5,
2021-06-04,17:30,Série B,Matchweek 2,Fri,Away,L,0,2,Goiás,60,,Rafael Santos,4-2-3-1,4-2-3-1,Adriano Barros Carneiro,Match Report,,confianca,2021,13,3,
2021-06-12,16:30,Série B,Matchweek 3,Sat,Away,L,2,3,CRB,44,,Rafael Santos,4-2-3-1,4-2-3-1,Ivan da Silva Guimarães Jr.,Match Report,,confianca,2021,11,3,
2021-06-15,22:30,Série B,Matchweek 4,Tue,Home,D,1,1,Brasil de Pelotas,64,,Rafael Santos,4-3-3,4-2-3-1,Diego Fernando Silva de Lima,Match Report,,confianca,2021,27,9,
2021-06-19,21:00,Série B,Matchweek 5,Sat,Away,L,1,3,Sampaio Corrêa,49,,Rafael Santos,4-4-2◆,4-2-3-1,Adriano Milczvski,Match Report,,confianca,2021,8,1,
2021-06-22,17:30,Série B,Matchweek 6,Tue,Home,W,1,0,Vila Nova,39,,Rafael Santos,4-2-3-1,4-3-3,Diego da Silva Castro,Match Report,,confianca,2021,16,3,
2021-06-25,19:00,Série B,Matchweek 7,Fri,Away,D,0,0,Operário,36,,Rafael Santos,4-3-3,4-2-3-1,Felipe da Silva Gonçalves Paludo,Match Report,,confianca,2021,11,4,
2021-06-29,20:00,Série B,Matchweek 8,Tue,Home,L,0,1,Coritiba,38,,Rafael Santos,4-3-3,4-2-3-1,José Ricardo Vasconcellos Laranjeira,Match Report,,confianca,2021,11,3,
2021-07-03,16:30,Série B,Matchweek 9,Sat,Away,L,0,1,Vasco da Gama,59,,Rafael Santos,4-3-3,,Rodrigo Batista Raposo,Match Report,,confianca,2021,16,3,
2021-07-10,20:00,Série B,Matchweek 10,Sat,Home,D,1,1,Vitória,40,,Hernane,4-3-3,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,confianca,2021,13,6,
2021-07-13,19:00,Série B,Matchweek 11,Tue,Away,L,1,2,Avaí,36,,Serginho,5-3-2,4-2-3-1,Rafael Martins de Sá,Match Report,,confianca,2021,7,2,
2021-07-16,20:00,Série B,Matchweek 12,Fri,Home,L,1,4,Guarani,54,,Serginho,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,,confianca,2021,16,3,
2021-07-20,19:00,Série B,Matchweek 13,Tue,Away,D,0,0,Londrina,34,,Serginho,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,confianca,2021,14,4,
2021-07-24,16:30,Série B,Matchweek 14,Sat,Home,L,0,1,Botafogo (RJ),56,,Serginho,4-3-3,4-2-3-1,Zandick Gondim Alves Junior,Match Report,,confianca,2021,22,9,
2021-07-31,21:00,Série B,Matchweek 15,Sat,Away,L,0,3,Brusque,50,,Rafael Santos,4-3-3,4-2-2-2,Dewson Fernando Freitas da Silva,Match Report,,confianca,2021,14,2,
2021-08-07,16:30,Série B,Matchweek 16,Sat,Away,W,4,0,Náutico,34,,Nery Bareiro,4-4-2,4-2-3-1,Rafael Carlos Salgueiro,Match Report,,confianca,2021,9,5,
2021-08-10,20:00,Série B,Matchweek 17,Tue,Home,L,0,2,CSA,39,,Rafael Santos,4-2-3-1,4-2-3-1,Leonílson Fernandes T. Filho,Match Report,,confianca,2021,12,3,
2021-08-14,16:30,Série B,Matchweek 18,Sat,Away,L,2,4,Ponte Preta,57,,Nery Bareiro,4-4-2,4-2-3-1,Wanderson Alves de Souza,Match Report,,confianca,2021,9,3,
2021-08-17,20:00,Série B,Matchweek 19,Tue,Home,L,1,2,Remo,35,,Nery Bareiro,4-3-3,4-1-4-1,Rodrigo José Pereira de Lima,Match Report,,confianca,2021,14,4,
2021-08-20,21:30,Série B,Matchweek 20,Fri,Away,L,0,1,Cruzeiro,38,,Nery Bareiro,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,,confianca,2021,4,1,
2021-08-26,18:00,Série B,Matchweek 21,Thu,Home,L,1,2,Goiás,46,,Nery Bareiro,4-3-3,4-2-3-1,Marco Aurelio Augusto Fazekas Ferreira,Match Report,,confianca,2021,7,3,
2021-09-01,20:00,Série B,Matchweek 22,Wed,Home,L,1,2,CRB,55,,Nirley,4-3-3,4-2-3-1,Leo Simão Holanda,Match Report,,confianca,2021,19,7,
2021-09-07,11:00,Série B,Matchweek 23,Tue,Away,D,1,1,Brasil de Pelotas,42,,Rafael Santos,4-3-3,4-2-3-1,Edina Alves Batista,Match Report,,confianca,2021,7,2,
2021-09-17,21:30,Série B,Matchweek 24,Fri,Home,W,2,0,Sampaio Corrêa,41,,Nirley,4-3-3,4-3-3,Dyorgines José Padovani Andrade,Match Report,,confianca,2021,9,4,
2021-09-21,21:30,Série B,Matchweek 25,Tue,Away,D,0,0,Vila Nova,49,,Rafael Santos,4-2-3-1,4-2-3-1,Diego Da Costa Cidral,Match Report,,confianca,2021,8,0,
2021-09-25,18:30,Série B,Matchweek 26,Sat,Home,W,1,0,Operário,47,905.0,Nirley,4-3-3,4-2-3-1,Diego Pombo Lopez,Match Report,,confianca,2021,6,2,
2021-09-28,21:30,Série B,Matchweek 27,Tue,Away,D,1,1,Coritiba,31,830.0,Rafael Santos,4-3-3,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,confianca,2021,5,1,
2021-10-03,19:15,Série B,Matchweek 28,Sun,Home,L,1,2,Vasco da Gama,40,4665.0,Nirley,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,,confianca,2021,11,1,
2021-10-09,19:00,Série B,Matchweek 29,Sat,Away,W,1,0,Vitória,34,,Rafael Santos,4-3-3,4-1-4-1,Jean Pierre Goncalves Lima,Match Report,,confianca,2021,5,3,
2021-10-16,22:00,Série B,Matchweek 30,Sat,Home,W,3,1,Avaí,34,2514.0,Nirley,4-3-3,4-2-3-1,Edina Alves Batista,Match Report,,confianca,2021,11,4,
2021-10-22,19:00,Série B,Matchweek 31,Fri,Away,W,2,1,Guarani,44,1917.0,Adalberto,4-3-3,4-2-3-1,Rafael Traci,Match Report,,confianca,2021,11,3,
2021-10-30,19:45,Série B,Matchweek 32,Sat,Home,L,0,2,Londrina,63,6443.0,Nirley,4-3-3,4-3-3,Felipe Fernandes de Lima,Match Report,,confianca,2021,18,9,
2021-11-03,19:00,Série B,Matchweek 33,Wed,Away,L,0,1,Botafogo (RJ),53,4129.0,Rafael Santos,4-3-3,4-2-3-1,Savio Pereira,Match Report,,confianca,2021,6,1,
2021-11-06,20:00,Série B,Matchweek 34,Sat,Home,W,3,2,Brusque,53,1439.0,Adalberto,4-3-3,4-4-2,Wagner do Nascimento Magalhaes,Match Report,,confianca,2021,15,7,
2021-11-09,20:00,Série B,Matchweek 35,Tue,Home,D,0,0,Náutico,41,3862.0,Nirley,4-3-3,4-2-3-1,Thiago Luis Scarascati,Match Report,,confianca,2021,19,3,
2021-11-12,21:30,Série B,Matchweek 36,Fri,Away,D,0,0,CSA,35,5600.0,Rafael Santos,4-3-3,4-3-3,Savio Pereira,Match Report,,confianca,2021,15,4,
2021-11-20,17:30,Série B,Matchweek 37,Sat,Home,L,0,1,Ponte Preta,55,1697.0,Adalberto,4-3-3,4-1-4-1,Wilton Sampaio,Match Report,,confianca,2021,12,3,
2021-11-28,16:00,Série B,Matchweek 38,Sun,Away,D,0,0,Remo,37,,Rafael Santos,4-3-3,4-2-3-1,Raphael Claus,Match Report,,confianca,2021,11,3,
2021-05-28,16:00,Série B,Matchweek 1,Fri,Home,D,0,0,Londrina,55,,Leandro Camilo,4-2-3-1,4-2-3-1,Djonaltan Costa de Araujo,Match Report,,brasil_de_pelotas,2021,18,5,
2021-06-05,19:00,Série B,Matchweek 2,Sat,Away,L,0,1,Remo,43,,Leandro Camilo,4-2-3-1,4-1-4-1,Ricarle Gonçalves Batista,Match Report,,brasil_de_pelotas,2021,6,1,
2021-06-12,19:00,Série B,Matchweek 3,Sat,Home,L,1,2,Vasco da Gama,35,,Leandro Camilo,4-2-3-1,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,brasil_de_pelotas,2021,8,2,
2021-06-15,22:30,Série B,Matchweek 4,Tue,Away,D,1,1,Confiança,36,,Leandro Camilo,4-2-3-1,4-3-3,Diego Fernando Silva de Lima,Match Report,,brasil_de_pelotas,2021,4,1,
2021-06-18,21:30,Série B,Matchweek 5,Fri,Home,W,2,1,Goiás,33,,Leandro Camilo,4-2-3-1,4-2-3-1,Rafael Martins de Sá,Match Report,,brasil_de_pelotas,2021,5,2,
2021-06-22,21:30,Série B,Matchweek 6,Tue,Away,L,1,2,CRB,47,,Leandro Camilo,4-2-3-1,4-2-3-1,Leonardo Sígari Zanon,Match Report,,brasil_de_pelotas,2021,17,7,
2021-06-25,19:00,Série B,Matchweek 7,Fri,Home,D,1,1,Ponte Preta,47,,Héverton,4-2-3-1,4-4-2,Alisson Sidnei Furtado,Match Report,,brasil_de_pelotas,2021,12,2,
2021-06-30,17:00,Série B,Matchweek 8,Wed,Away,L,0,1,Brusque,43,,Héverton,4-4-2,4-2-3-1,Wanderson Alves de Souza,Match Report,,brasil_de_pelotas,2021,11,6,
2021-07-03,19:00,Série B,Matchweek 9,Sat,Home,D,0,0,Cruzeiro,39,,Héverton,4-2-3-1,3-5-2,Rafael Carlos Salgueiro,Match Report,,brasil_de_pelotas,2021,10,2,
2021-07-10,11:00,Série B,Matchweek 10,Sat,Away,L,1,2,Operário,45,,Héverton,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,brasil_de_pelotas,2021,7,3,
2021-07-13,16:00,Série B,Matchweek 11,Tue,Away,D,0,0,Vila Nova,35,,Leandro Camilo,5-3-2,4-2-3-1,Zandick Gondim Alves Junior,Match Report,,brasil_de_pelotas,2021,7,1,
2021-07-17,11:00,Série B,Matchweek 12,Sat,Home,W,1,0,Vitória,46,,Leandro Camilo,4-2-3-1,4-1-4-1,Leonílson Fernandes T. Filho,Match Report,,brasil_de_pelotas,2021,8,3,
2021-07-21,21:30,Série B,Matchweek 13,Wed,Away,L,1,2,Náutico,38,,Leandro Camilo,3-4-3,4-2-3-1,Salim Fende Chavez,Match Report,,brasil_de_pelotas,2021,4,1,
2021-07-25,20:30,Série B,Matchweek 14,Sun,Away,D,1,1,Avaí,49,,Ícaro,4-2-3-1,4-1-4-1,Rodolpho Toski Marques,Match Report,,brasil_de_pelotas,2021,11,2,
2021-07-31,19:00,Série B,Matchweek 15,Sat,Home,L,1,2,Sampaio Corrêa,61,,Leandro Camilo,4-2-3-1,4-3-3,Lucas Paulo Torezin,Match Report,,brasil_de_pelotas,2021,17,5,
2021-08-06,19:00,Série B,Matchweek 16,Fri,Away,L,0,2,Guarani,55,,Matheus Nogueira da Silva,4-2-3-1,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,,brasil_de_pelotas,2021,9,2,
2021-08-11,16:00,Série B,Matchweek 17,Wed,Home,L,0,2,Coritiba,55,,Denílson,4-2-3-1,4-2-3-1,Fabio Augusto de Sá Junior,Match Report,,brasil_de_pelotas,2021,5,2,
2021-08-15,18:15,Série B,Matchweek 18,Sun,Away,L,0,1,Botafogo (RJ),54,,Leandro Camilo,4-2-3-1,4-2-3-1,Thiago Luis Scarascati,Match Report,,brasil_de_pelotas,2021,8,1,
2021-08-19,21:30,Série B,Matchweek 19,Thu,Home,L,0,1,CSA,61,,Arthur,4-2-3-1,4-3-3,Zandick Gondim Alves Junior,Match Report,,brasil_de_pelotas,2021,16,6,
2021-08-22,18:15,Série B,Matchweek 20,Sun,Away,D,0,0,Londrina,45,,Arthur,4-2-3-1,4-4-2,Jefferson Ferreira de Moraes,Match Report,,brasil_de_pelotas,2021,11,2,
2021-08-27,19:00,Série B,Matchweek 21,Fri,Home,D,1,1,Remo,42,,Arthur,4-2-3-1,4-1-4-1,Grazianni Maciel Rocha,Match Report,,brasil_de_pelotas,2021,16,6,
2021-09-03,19:00,Série B,Matchweek 22,Fri,Away,D,1,1,Vasco da Gama,24,,Arthur,4-4-2,4-2-3-1,Alisson Sidnei Furtado,Match Report,,brasil_de_pelotas,2021,9,5,
2021-09-07,11:00,Série B,Matchweek 23,Tue,Home,D,1,1,Confiança,59,,Arthur,4-2-3-1,4-3-3,Edina Alves Batista,Match Report,,brasil_de_pelotas,2021,12,4,
2021-09-18,19:00,Série B,Matchweek 24,Sat,Away,L,1,2,Goiás,50,,Leandro Camilo,4-2-3-1,4-2-3-1,Diego Pombo Lopez,Match Report,,brasil_de_pelotas,2021,14,2,
2021-09-21,19:00,Série B,Matchweek 25,Tue,Home,L,0,1,CRB,45,,Leandro Camilo,4-2-3-1,4-2-3-1,Emerson Ricardo de Almeida Andrade,Match Report,,brasil_de_pelotas,2021,15,5,
2021-09-26,18:15,Série B,Matchweek 26,Sun,Away,L,0,1,Ponte Preta,34,,Arthur,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,brasil_de_pelotas,2021,4,1,
2021-09-29,19:00,Série B,Matchweek 27,Wed,Home,L,0,2,Brusque,51,361.0,Héverton,4-2-3-1,4-4-2,Jonathan Antero Silva,Match Report,,brasil_de_pelotas,2021,14,3,
2021-10-03,11:00,Série B,Matchweek 28,Sun,Away,L,0,2,Cruzeiro,43,1953.0,Héverton,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,brasil_de_pelotas,2021,3,0,
2021-10-06,16:00,Série B,Matchweek 29,Wed,Home,W,1,0,Operário,38,183.0,Arthur,4-2-3-1,4-5-1,Ivan da Silva Guimarães Jr.,Match Report,,brasil_de_pelotas,2021,11,4,
2021-10-16,15:00,Série B,Matchweek 30,Sat,Home,D,2,2,Vila Nova,50,458.0,Arthur,4-2-3-1,4-3-3,Thiago Luis Scarascati,Match Report,,brasil_de_pelotas,2021,8,4,
2021-10-23,16:30,Série B,Matchweek 31,Sat,Away,L,0,4,Vitória,47,2054.0,Arthur,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,,brasil_de_pelotas,2021,8,3,
2021-10-28,21:30,Série B,Matchweek 32,Thu,Home,W,3,2,Náutico,36,484.0,Leandro Camilo,4-2-3-1,4-2-3-1,Edina Alves Batista,Match Report,,brasil_de_pelotas,2021,14,8,
2021-11-02,16:00,Série B,Matchweek 33,Tue,Home,L,0,1,Avaí,54,934.0,Leandro Camilo,4-2-3-1,4-1-4-1,Diego Pombo Lopez,Match Report,,brasil_de_pelotas,2021,7,0,
2021-11-07,18:15,Série B,Matchweek 34,Sun,Away,L,1,2,Sampaio Corrêa,39,1180.0,Leandro Camilo,4-2-3-1,4-2-3-1,Tiago Nascimento dos Santos,Match Report,,brasil_de_pelotas,2021,8,3,
2021-11-10,19:00,Série B,Matchweek 35,Wed,Home,L,0,1,Guarani,54,510.0,Leandro Camilo,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,brasil_de_pelotas,2021,13,5,
2021-11-14,18:15,Série B,Matchweek 36,Sun,Away,L,1,2,Coritiba,37,27531.0,Leandro Camilo,4-2-3-1,4-2-3-1,Diego Pombo Lopez,Match Report,,brasil_de_pelotas,2021,7,2,
2021-11-21,16:00,Série B,Matchweek 37,Sun,Home,L,0,1,Botafogo (RJ),60,1030.0,Leandro Camilo,4-2-3-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,,brasil_de_pelotas,2021,13,5,
2021-11-28,16:00,Série B,Matchweek 38,Sun,Away,L,0,4,CSA,48,6376.0,Leandro Camilo,4-2-3-1,4-3-3,André Luiz de Freitas Castro,Match Report,,brasil_de_pelotas,2021,9,1,
